date,fitted
2000-05,108.08025748813442
2000-06,107.99391533263761
2000-07,108.49057805493928
2000-08,109.33678483588753
2000-09,108.3330606365879
2000-10,107.83448641179713
2000-11,105.61684872875736
2000-12,104.95104990369957
2001-01,106.28162669287293
2001-02,107.99145413038197
2001-03,107.40298294587247
2001-04,108.9181190288317
2001-05,110.64286126906126
2001-06,110.92733072447288
2001-07,111.14897489171166
2001-08,111.71329174738193
2001-09,110.91909364929728
2001-10,110.63961209049923
2001-11,109.40392618193475
2001-12,109.13396903223621
2002-01,110.5891989584477
2002-02,112.30242936104453
2002-03,113.34909136516946
2002-04,115.34549512605818
2002-05,117.41607396000897
2002-06,118.45621515174223
2002-07,118.96704696253815
2002-08,119.844531753646
2002-09,119.85688705148426
2002-10,120.3669401978502
2002-11,119.51808695591517
