date,fitted
2000-11,101.22535705566406
2000-12,100.35018157958984
2001-01,99.40010833740234
2001-02,98.29566955566406
2001-03,97.2216796875
2001-04,96.67504119873047
2001-05,96.28179168701172
2001-06,96.2589111328125
2001-07,96.42719268798828
2001-08,96.74089813232422
2001-09,96.613037109375
2001-10,96.33853912353516
2001-11,95.872314453125
2001-12,95.23977661132812
2002-01,94.72779083251953
2002-02,94.43695068359375
2002-03,94.07792663574219
2002-04,94.11264038085938
2002-05,94.32657623291016
2002-06,94.85089111328125
2002-07,95.98596954345703
2002-08,97.1220932006836
2002-09,98.01150512695312
2002-10,98.40510559082031
2002-11,98.33525085449219
2002-12,97.89036560058594
2003-01,97.21145629882812
2003-02,96.71404266357422
2003-03,96.35688781738281
2003-04,96.52545166015625
2003-05,97.50080871582031
2003-06,98.75373077392578
2003-07,99.78754425048828
2003-08,100.0729751586914
2003-09,100.08216857910156
2003-10,100.242919921875
2003-11,101.57807922363281
2003-12,103.4329833984375
2004-01,105.72129821777344
2004-02,108.74614715576172
2004-03,113.30255889892578
2004-04,120.62358093261719
2004-05,131.79505920410156
2004-06,141.80667114257812
2004-07,146.80276489257812
2004-08,147.27784729003906
2004-09,151.14593505859375
2004-10,156.8039093017578
2004-11,161.4785614013672
2004-12,164.0933074951172
2005-01,164.7154083251953
2005-02,164.1166534423828
2005-03,163.6475067138672
2005-04,162.87338256835938
2005-05,161.88238525390625
2005-06,161.28668212890625
2005-07,159.20494079589844
2005-08,156.00543212890625
2005-09,153.22215270996094
2005-10,153.9521026611328
2005-11,157.9777069091797
2005-12,161.46514892578125
2006-01,163.61981201171875
2006-02,164.1613311767578
2006-03,163.6739044189453
2006-04,163.1537322998047
2006-05,163.30368041992188
2006-06,164.9033660888672
2006-07,168.4420166015625
2006-08,173.4933624267578
2006-09,177.0068817138672
2006-10,178.9633026123047
2006-11,180.17617797851562
2006-12,179.50904846191406
2007-01,176.57508850097656
2007-02,173.56640625
2007-03,173.40464782714844
2007-04,177.90371704101562
2007-05,186.82777404785156
2007-06,194.53953552246094
