date,fitted
2000-05,102.64359813260074
2000-06,103.40554263028095
2000-07,101.34478719231065
2000-08,101.86405741030369
2000-09,100.46852727187084
2000-10,100.17162430287058
2000-11,99.52597812232344
2000-12,98.129053184293
2001-01,97.009831273216
2001-02,95.59099892824742
2001-03,95.07727608568882
2001-04,96.36013059029163
2001-05,94.37010605923649
2001-06,95.91198675900456
2001-07,95.46140297026784
2001-08,96.13267732709026
2001-09,93.85074084451425
2001-10,95.0278774851045
2001-11,93.79672041039026
2001-12,93.0623351070681
2002-01,93.47166706269512
2002-02,93.33937183006246
2002-03,91.96692921132588
2002-04,94.21222472019397
2002-05,93.32204536330575
2002-06,94.98289340078757
2002-07,97.45482038320927
2002-08,96.53355313763542
2002-09,97.20261573558825
2002-10,96.76079632206911
2002-11,96.4798741033743
